question,model_configuration,prompt_variation,evaluation_result
19,mc066,mental_depression,correct
19,mc066,music_classical,correct
19,mc066,music_techno,correct
19,mc066,no_option_letter,correct
19,mc066,occupation_cleaners,correct
19,mc066,occupation_prime_ministers,correct
19,mc066,oneshot_v_as_a_statistician,correct
19,mc066,source_wikipedia,correct
19,mc066,v_as_a_museum_poster,correct
19,mc066,v_as_a_social_media_post,correct
19,mc066,v_cant_believe_it,correct
19,mc066,v_deduction_three_steps,correct
19,mc066,v_exact_then_abc,correct
19,mc066,v_help_me_guess,correct
19,mc066,v_most_are_wrong_why,correct
19,mc066,v_nobody_knows,correct
19,mc066,v_reason_statistically,correct
19,mc066,v_reasoning,correct
19,mc066,v_short,correct
2,mc066,class_unknown,correct
2,mc066,class_upper,wrong
2,mc066,economy_billionaire,correct
2,mc066,economy_unknown,correct
2,mc066,film_comedy,correct
2,mc066,film_romantic,correct
2,mc066,gender_unknown,correct
2,mc066,gender_woman,correct
2,mc066,geo_soviet,correct
2,mc066,geo_unknown,fail
2,mc066,ideology_environmentalist,correct
2,mc066,ideology_marxist,correct
2,mc066,ideology_neoliberal,correct
2,mc066,ideology_racist,correct
2,mc066,iq_high,correct
2,mc066,iq_low,correct
2,mc066,mental_adhd,correct
2,mc066,mental_depression,correct
2,mc066,music_classical,correct
2,mc066,music_techno,correct
2,mc066,no_option_letter,n/a
2,mc066,occupation_cleaners,correct
2,mc066,occupation_prime_ministers,correct
2,mc066,oneshot_v_as_a_statistician,n/a
2,mc066,source_wikipedia,n/a
2,mc066,v_as_a_museum_poster,correct
2,mc066,v_as_a_social_media_post,correct
2,mc066,v_cant_believe_it,correct
2,mc066,v_deduction_three_steps,correct
2,mc066,v_exact_then_abc,wrong
2,mc066,v_help_me_guess,correct
2,mc066,v_most_are_wrong_why,wrong
2,mc066,v_nobody_knows,wrong
2,mc066,v_reason_statistically,wrong
2,mc066,v_reasoning,wrong
2,mc066,v_short,wrong
20,mc066,class_unknown,correct
20,mc066,class_upper,correct
20,mc066,economy_billionaire,correct
20,mc066,economy_unknown,correct
20,mc066,film_comedy,correct
20,mc066,film_romantic,correct
20,mc066,gender_unknown,correct
20,mc066,gender_woman,correct
20,mc066,geo_soviet,correct
20,mc066,geo_unknown,correct
20,mc066,ideology_environmentalist,correct
20,mc066,ideology_marxist,correct
20,mc066,ideology_neoliberal,correct
20,mc066,ideology_racist,correct
20,mc066,iq_high,correct
20,mc066,iq_low,correct
20,mc066,mental_adhd,correct
20,mc066,mental_depression,correct
20,mc066,music_classical,correct
20,mc066,music_techno,correct
20,mc066,no_option_letter,correct
20,mc066,occupation_cleaners,correct
20,mc066,occupation_prime_ministers,correct
20,mc066,oneshot_v_as_a_statistician,correct
20,mc066,source_wikipedia,n/a
20,mc066,v_as_a_museum_poster,correct
20,mc066,v_as_a_social_media_post,correct
20,mc066,v_cant_believe_it,correct
20,mc066,v_deduction_three_steps,correct
20,mc066,v_exact_then_abc,correct
20,mc066,v_help_me_guess,correct
20,mc066,v_most_are_wrong_why,correct
20,mc066,v_nobody_knows,correct
20,mc066,v_reason_statistically,correct
20,mc066,v_reasoning,correct
20,mc066,v_short,correct
21,mc066,class_unknown,correct
21,mc066,class_upper,correct
21,mc066,economy_billionaire,correct
21,mc066,economy_unknown,correct
21,mc066,film_comedy,correct
21,mc066,film_romantic,correct
21,mc066,gender_unknown,correct
21,mc066,gender_woman,correct
21,mc066,geo_soviet,correct
21,mc066,geo_unknown,correct
21,mc066,ideology_environmentalist,correct
21,mc066,ideology_marxist,correct
21,mc066,ideology_neoliberal,correct
21,mc066,ideology_racist,correct
21,mc066,iq_high,correct
21,mc066,iq_low,correct
21,mc066,mental_adhd,correct
21,mc066,mental_depression,correct
21,mc066,music_classical,correct
21,mc066,music_techno,correct
21,mc066,no_option_letter,correct
21,mc066,occupation_cleaners,correct
21,mc066,occupation_prime_ministers,correct
21,mc066,oneshot_v_as_a_statistician,correct
21,mc066,source_wikipedia,correct
21,mc066,v_as_a_museum_poster,correct
21,mc066,v_as_a_social_media_post,correct
21,mc066,v_cant_believe_it,correct
21,mc066,v_deduction_three_steps,correct
21,mc066,v_exact_then_abc,correct
21,mc066,v_help_me_guess,correct
21,mc066,v_most_are_wrong_why,correct
21,mc066,v_nobody_knows,correct
21,mc066,v_reason_statistically,correct
21,mc066,v_reasoning,correct
21,mc066,v_short,correct
22,mc066,class_unknown,correct
22,mc066,class_upper,correct
22,mc066,economy_billionaire,correct
22,mc066,economy_unknown,correct
22,mc066,film_comedy,correct
22,mc066,film_romantic,correct
22,mc066,gender_unknown,correct
22,mc066,gender_woman,correct
22,mc066,geo_soviet,correct
22,mc066,geo_unknown,n/a
22,mc066,ideology_environmentalist,n/a
22,mc066,ideology_marxist,very_wrong
22,mc066,ideology_neoliberal,very_wrong
22,mc066,ideology_racist,correct
22,mc066,iq_high,correct
22,mc066,iq_low,correct
22,mc066,mental_adhd,correct
22,mc066,mental_depression,correct
22,mc066,music_classical,correct
22,mc066,music_techno,correct
22,mc066,no_option_letter,n/a
22,mc066,occupation_cleaners,correct
22,mc066,occupation_prime_ministers,n/a
22,mc066,oneshot_v_as_a_statistician,correct
22,mc066,source_wikipedia,n/a
22,mc066,v_as_a_museum_poster,correct
22,mc066,v_as_a_social_media_post,correct
22,mc066,v_cant_believe_it,correct
22,mc066,v_deduction_three_steps,very_wrong
22,mc066,v_exact_then_abc,n/a
22,mc066,v_help_me_guess,correct
22,mc066,v_most_are_wrong_why,correct
22,mc066,v_nobody_knows,n/a
22,mc066,v_reason_statistically,correct
22,mc066,v_reasoning,correct
22,mc066,v_short,correct
23,mc066,class_unknown,correct
23,mc066,class_upper,wrong
23,mc066,economy_billionaire,correct
23,mc066,economy_unknown,correct
23,mc066,film_comedy,correct
23,mc066,film_romantic,correct
23,mc066,gender_unknown,wrong
23,mc066,gender_woman,correct
23,mc066,geo_soviet,correct
23,mc066,geo_unknown,fail
23,mc066,ideology_environmentalist,correct
23,mc066,ideology_marxist,correct
23,mc066,ideology_neoliberal,correct
23,mc066,ideology_racist,correct
23,mc066,iq_high,wrong
23,mc066,iq_low,wrong
23,mc066,mental_adhd,wrong
23,mc066,mental_depression,correct
23,mc066,music_classical,correct
23,mc066,music_techno,correct
23,mc066,no_option_letter,n/a
23,mc066,occupation_cleaners,wrong
23,mc066,occupation_prime_ministers,correct
23,mc066,oneshot_v_as_a_statistician,correct
23,mc066,source_wikipedia,correct
23,mc066,v_as_a_museum_poster,correct
23,mc066,v_as_a_social_media_post,correct
23,mc066,v_cant_believe_it,correct
23,mc066,v_deduction_three_steps,correct
23,mc066,v_exact_then_abc,wrong
23,mc066,v_help_me_guess,wrong
23,mc066,v_most_are_wrong_why,correct
23,mc066,v_nobody_knows,wrong
23,mc066,v_reason_statistically,wrong
23,mc066,v_reasoning,wrong
23,mc066,v_short,correct
24,mc066,class_unknown,very_wrong
24,mc066,class_upper,wrong
24,mc066,economy_billionaire,wrong
24,mc066,economy_unknown,wrong
24,mc066,film_comedy,very_wrong
24,mc066,film_romantic,very_wrong
24,mc066,gender_unknown,wrong
24,mc066,gender_woman,wrong
24,mc066,geo_soviet,wrong
24,mc066,geo_unknown,wrong
24,mc066,ideology_environmentalist,very_wrong
24,mc066,ideology_marxist,very_wrong
24,mc066,ideology_neoliberal,very_wrong
24,mc066,ideology_racist,wrong
24,mc066,iq_high,wrong
24,mc066,iq_low,very_wrong
24,mc066,mental_adhd,very_wrong
24,mc066,mental_depression,wrong
24,mc066,music_classical,wrong
24,mc066,music_techno,wrong
24,mc066,no_option_letter,n/a
24,mc066,occupation_cleaners,very_wrong
24,mc066,occupation_prime_ministers,wrong
24,mc066,oneshot_v_as_a_statistician,correct
24,mc066,source_wikipedia,fail
24,mc066,v_as_a_museum_poster,very_wrong
24,mc066,v_as_a_social_media_post,very_wrong
24,mc066,v_cant_believe_it,very_wrong
24,mc066,v_deduction_three_steps,wrong
24,mc066,v_exact_then_abc,wrong
24,mc066,v_help_me_guess,wrong
24,mc066,v_most_are_wrong_why,very_wrong
24,mc066,v_nobody_knows,wrong
24,mc066,v_reason_statistically,wrong
24,mc066,v_reasoning,wrong
24,mc066,v_short,wrong
25,mc066,class_unknown,correct
25,mc066,class_upper,correct
25,mc066,economy_billionaire,correct
25,mc066,economy_unknown,correct
25,mc066,film_comedy,correct
25,mc066,film_romantic,correct
25,mc066,gender_unknown,fail
25,mc066,gender_woman,correct
25,mc066,geo_soviet,correct
25,mc066,geo_unknown,correct
25,mc066,ideology_environmentalist,correct
25,mc066,ideology_marxist,correct
25,mc066,ideology_neoliberal,correct
25,mc066,ideology_racist,wrong
25,mc066,iq_high,correct
25,mc066,iq_low,correct
25,mc066,mental_adhd,correct
25,mc066,mental_depression,correct
25,mc066,music_classical,correct
25,mc066,music_techno,correct
25,mc066,no_option_letter,correct
25,mc066,occupation_cleaners,correct
25,mc066,occupation_prime_ministers,correct
25,mc066,oneshot_v_as_a_statistician,correct
25,mc066,source_wikipedia,correct
25,mc066,v_as_a_museum_poster,correct
25,mc066,v_as_a_social_media_post,correct
25,mc066,v_cant_believe_it,correct
25,mc066,v_deduction_three_steps,correct
25,mc066,v_exact_then_abc,correct
25,mc066,v_help_me_guess,correct
25,mc066,v_most_are_wrong_why,correct
25,mc066,v_nobody_knows,correct
25,mc066,v_reason_statistically,correct
25,mc066,v_reasoning,correct
25,mc066,v_short,correct
26,mc066,class_unknown,wrong
26,mc066,class_upper,wrong
26,mc066,economy_billionaire,wrong
26,mc066,economy_unknown,wrong
26,mc066,film_comedy,wrong
26,mc066,film_romantic,wrong
26,mc066,gender_unknown,wrong
26,mc066,gender_woman,wrong
26,mc066,geo_soviet,wrong
26,mc066,geo_unknown,wrong
26,mc066,ideology_environmentalist,wrong
26,mc066,ideology_marxist,wrong
26,mc066,ideology_neoliberal,wrong
26,mc066,ideology_racist,wrong
26,mc066,iq_high,wrong
26,mc066,iq_low,wrong
26,mc066,mental_adhd,wrong
26,mc066,mental_depression,wrong
26,mc066,music_classical,wrong
26,mc066,music_techno,wrong
26,mc066,no_option_letter,n/a
26,mc066,occupation_cleaners,wrong
26,mc066,occupation_prime_ministers,wrong
26,mc066,oneshot_v_as_a_statistician,wrong
26,mc066,source_wikipedia,n/a
26,mc066,v_as_a_museum_poster,wrong
26,mc066,v_as_a_social_media_post,wrong
26,mc066,v_cant_believe_it,wrong
26,mc066,v_deduction_three_steps,wrong
26,mc066,v_exact_then_abc,wrong
26,mc066,v_help_me_guess,wrong
26,mc066,v_most_are_wrong_why,wrong
26,mc066,v_nobody_knows,wrong
26,mc066,v_reason_statistically,wrong
26,mc066,v_reasoning,wrong
26,mc066,v_short,wrong
27,mc066,class_unknown,correct
27,mc066,class_upper,very_wrong
27,mc066,economy_billionaire,wrong
27,mc066,economy_unknown,fail
27,mc066,film_comedy,very_wrong
27,mc066,film_romantic,correct
27,mc066,gender_unknown,correct
27,mc066,gender_woman,correct
27,mc066,geo_soviet,wrong
27,mc066,geo_unknown,correct
27,mc066,ideology_environmentalist,correct
27,mc066,ideology_marxist,wrong
27,mc066,ideology_neoliberal,correct
27,mc066,ideology_racist,wrong
27,mc066,iq_high,wrong
27,mc066,iq_low,correct
27,mc066,mental_adhd,correct
27,mc066,mental_depression,correct
27,mc066,music_classical,wrong
27,mc066,music_techno,very_wrong
27,mc066,no_option_letter,wrong
27,mc066,occupation_cleaners,wrong
27,mc066,occupation_prime_ministers,wrong
27,mc066,oneshot_v_as_a_statistician,wrong
27,mc066,source_wikipedia,correct
27,mc066,v_as_a_museum_poster,very_wrong
27,mc066,v_as_a_social_media_post,correct
27,mc066,v_cant_believe_it,wrong
27,mc066,v_deduction_three_steps,correct
27,mc066,v_exact_then_abc,wrong
27,mc066,v_help_me_guess,wrong
27,mc066,v_most_are_wrong_why,very_wrong
27,mc066,v_nobody_knows,wrong
27,mc066,v_reason_statistically,wrong
27,mc066,v_reasoning,wrong
27,mc066,v_short,correct
28,mc066,class_unknown,fail
28,mc066,class_upper,correct
28,mc066,economy_billionaire,correct
28,mc066,economy_unknown,correct
28,mc066,film_comedy,fail
28,mc066,film_romantic,correct
28,mc066,gender_unknown,fail
28,mc066,gender_woman,fail
28,mc066,geo_soviet,fail
28,mc066,geo_unknown,fail
28,mc066,ideology_environmentalist,correct
28,mc066,ideology_marxist,very_wrong
28,mc066,ideology_neoliberal,fail
28,mc066,ideology_racist,wrong
28,mc066,iq_high,correct
28,mc066,iq_low,correct
28,mc066,mental_adhd,fail
28,mc066,mental_depression,fail
28,mc066,music_classical,correct
28,mc066,music_techno,correct
28,mc066,no_option_letter,correct
28,mc066,occupation_cleaners,correct
28,mc066,occupation_prime_ministers,correct
28,mc066,oneshot_v_as_a_statistician,correct
28,mc066,source_wikipedia,correct
28,mc066,v_as_a_museum_poster,correct
28,mc066,v_as_a_social_media_post,correct
28,mc066,v_cant_believe_it,correct
28,mc066,v_deduction_three_steps,n/a
28,mc066,v_exact_then_abc,correct
28,mc066,v_help_me_guess,correct
28,mc066,v_most_are_wrong_why,correct
28,mc066,v_nobody_knows,correct
28,mc066,v_reason_statistically,correct
28,mc066,v_reasoning,correct
28,mc066,v_short,correct
29,mc066,class_unknown,correct
29,mc066,class_upper,correct
29,mc066,economy_billionaire,correct
29,mc066,economy_unknown,correct
29,mc066,film_comedy,correct
29,mc066,film_romantic,correct
29,mc066,gender_unknown,correct
29,mc066,gender_woman,correct
29,mc066,geo_soviet,correct
29,mc066,geo_unknown,correct
29,mc066,ideology_environmentalist,correct
29,mc066,ideology_marxist,correct
29,mc066,ideology_neoliberal,correct
29,mc066,ideology_racist,correct
29,mc066,iq_high,correct
29,mc066,iq_low,correct
29,mc066,mental_adhd,correct
29,mc066,mental_depression,correct
29,mc066,music_classical,correct
29,mc066,music_techno,correct
29,mc066,no_option_letter,correct
29,mc066,occupation_cleaners,correct
29,mc066,occupation_prime_ministers,correct
29,mc066,oneshot_v_as_a_statistician,correct
29,mc066,source_wikipedia,correct
29,mc066,v_as_a_museum_poster,correct
29,mc066,v_as_a_social_media_post,correct
29,mc066,v_cant_believe_it,correct
29,mc066,v_deduction_three_steps,correct
29,mc066,v_exact_then_abc,correct
29,mc066,v_help_me_guess,correct
29,mc066,v_most_are_wrong_why,correct
29,mc066,v_nobody_knows,correct
29,mc066,v_reason_statistically,correct
29,mc066,v_reasoning,correct
29,mc066,v_short,correct
3,mc066,class_unknown,correct
3,mc066,class_upper,correct
3,mc066,economy_billionaire,correct
3,mc066,economy_unknown,fail
3,mc066,film_comedy,fail
3,mc066,film_romantic,correct
3,mc066,gender_unknown,fail
3,mc066,gender_woman,correct
3,mc066,geo_soviet,fail
3,mc066,geo_unknown,fail
3,mc066,ideology_environmentalist,fail
3,mc066,ideology_marxist,correct
3,mc066,ideology_neoliberal,correct
3,mc066,ideology_racist,correct
3,mc066,iq_high,correct
3,mc066,iq_low,wrong
3,mc066,mental_adhd,correct
3,mc066,mental_depression,correct
3,mc066,music_classical,correct
3,mc066,music_techno,correct
3,mc066,no_option_letter,correct
3,mc066,occupation_cleaners,correct
3,mc066,occupation_prime_ministers,correct
3,mc066,oneshot_v_as_a_statistician,correct
3,mc066,source_wikipedia,n/a
3,mc066,v_as_a_museum_poster,correct
3,mc066,v_as_a_social_media_post,correct
3,mc066,v_cant_believe_it,correct
3,mc066,v_deduction_three_steps,very_wrong
3,mc066,v_exact_then_abc,correct
3,mc066,v_help_me_guess,correct
3,mc066,v_most_are_wrong_why,correct
3,mc066,v_nobody_knows,n/a
3,mc066,v_reason_statistically,correct
3,mc066,v_reasoning,correct
3,mc066,v_short,wrong
30,mc066,class_unknown,correct
30,mc066,class_upper,wrong
30,mc066,economy_billionaire,correct
30,mc066,economy_unknown,wrong
30,mc066,film_comedy,correct
30,mc066,film_romantic,correct
30,mc066,gender_unknown,correct
30,mc066,gender_woman,correct
30,mc066,geo_soviet,correct
30,mc066,geo_unknown,correct
30,mc066,ideology_environmentalist,correct
30,mc066,ideology_marxist,correct
30,mc066,ideology_neoliberal,correct
30,mc066,ideology_racist,correct
30,mc066,iq_high,wrong
30,mc066,iq_low,correct
30,mc066,mental_adhd,wrong
30,mc066,mental_depression,correct
30,mc066,music_classical,wrong
30,mc066,music_techno,wrong
30,mc066,no_option_letter,correct
30,mc066,occupation_cleaners,correct
30,mc066,occupation_prime_ministers,correct
30,mc066,oneshot_v_as_a_statistician,correct
30,mc066,source_wikipedia,correct
30,mc066,v_as_a_museum_poster,correct
30,mc066,v_as_a_social_media_post,wrong
30,mc066,v_cant_believe_it,correct
30,mc066,v_deduction_three_steps,correct
30,mc066,v_exact_then_abc,correct
30,mc066,v_help_me_guess,wrong
30,mc066,v_most_are_wrong_why,correct
30,mc066,v_nobody_knows,correct
30,mc066,v_reason_statistically,correct
30,mc066,v_reasoning,correct
30,mc066,v_short,wrong
31,mc066,class_unknown,correct
31,mc066,class_upper,correct
31,mc066,economy_billionaire,correct
31,mc066,economy_unknown,correct
31,mc066,film_comedy,correct
31,mc066,film_romantic,correct
31,mc066,gender_unknown,correct
31,mc066,gender_woman,correct
31,mc066,geo_soviet,correct
31,mc066,geo_unknown,correct
31,mc066,ideology_environmentalist,correct
31,mc066,ideology_marxist,correct
31,mc066,ideology_neoliberal,correct
31,mc066,ideology_racist,correct
31,mc066,iq_high,correct
31,mc066,iq_low,correct
31,mc066,mental_adhd,correct
31,mc066,mental_depression,correct
31,mc066,music_classical,correct
31,mc066,music_techno,correct
31,mc066,no_option_letter,correct
31,mc066,occupation_cleaners,correct
31,mc066,occupation_prime_ministers,correct
31,mc066,oneshot_v_as_a_statistician,correct
31,mc066,source_wikipedia,correct
31,mc066,v_as_a_museum_poster,correct
31,mc066,v_as_a_social_media_post,correct
31,mc066,v_cant_believe_it,correct
31,mc066,v_deduction_three_steps,correct
31,mc066,v_exact_then_abc,correct
31,mc066,v_help_me_guess,correct
31,mc066,v_most_are_wrong_why,correct
31,mc066,v_nobody_knows,correct
31,mc066,v_reason_statistically,correct
31,mc066,v_reasoning,correct
31,mc066,v_short,correct
32,mc066,class_unknown,correct
32,mc066,class_upper,correct
32,mc066,economy_billionaire,wrong
32,mc066,economy_unknown,wrong
32,mc066,film_comedy,correct
32,mc066,film_romantic,correct
32,mc066,gender_unknown,correct
32,mc066,gender_woman,correct
32,mc066,geo_soviet,correct
32,mc066,geo_unknown,correct
32,mc066,ideology_environmentalist,correct
32,mc066,ideology_marxist,correct
32,mc066,ideology_neoliberal,correct
32,mc066,ideology_racist,correct
32,mc066,iq_high,correct
32,mc066,iq_low,correct
32,mc066,mental_adhd,correct
32,mc066,mental_depression,correct
32,mc066,music_classical,correct
32,mc066,music_techno,correct
32,mc066,no_option_letter,correct
32,mc066,occupation_cleaners,wrong
32,mc066,occupation_prime_ministers,correct
32,mc066,oneshot_v_as_a_statistician,correct
32,mc066,source_wikipedia,correct
32,mc066,v_as_a_museum_poster,correct
32,mc066,v_as_a_social_media_post,wrong
32,mc066,v_cant_believe_it,correct
32,mc066,v_deduction_three_steps,correct
32,mc066,v_exact_then_abc,correct
32,mc066,v_help_me_guess,wrong
32,mc066,v_most_are_wrong_why,correct
